_ID_,_PRICE_
537,43140.0342014
538,50568.3063575
539,25402.348073
540,519.884830969
541,6898.07905459
542,10561.5238301
543,22368.8486714
544,6898.07905459
545,11895.5217853
546,8729.27716427
547,8729.27716427
548,16069.5904078
549,1324.14880811
550,-63.8938675382
551,8279.88203074
552,29830.0402703
553,11895.5217853
554,11895.5217853
555,6403.30772604
556,6403.30772604
557,25402.348073
558,10721.7189805
559,6898.07905459
560,88201.6565638
561,25402.348073
562,6403.30772604
563,25402.348073
564,5173.04782517
565,13460.5984219
566,50803.0911517
567,10721.7189805
568,8729.27716427
569,41863.4611553
570,10721.7189805
571,17057.7360514
572,8729.27716427
573,12608.4222779
574,2162.33726248
575,19472.0629397
576,13071.5402289
577,16069.5904078
578,29123.1207746
579,6403.30772604
580,16069.5904078
581,-2361.73914516
582,2967.71758575
583,12766.4550892
584,20431.9374718
585,10721.7189805
586,19274.1518419
587,3202.30009403
588,42289.9507676
589,6033.23076614
590,8078.24564521
591,1202.89002047
592,10721.7189805
593,28699.4604822
594,4067.14838248
595,6898.07905459
596,10721.7189805
597,7730.65457282
598,10721.7189805
599,8279.88203074
600,5945.56135338
601,25402.348073
602,43140.0342014
603,43140.0342014
604,519.884830969
605,88681.5532577
606,29123.1207746
607,1202.89002047
608,7316.32949577
609,2891.15301558
610,3832.5658742
611,5945.56135338
612,5744.79123941
613,50050.5582909
614,28018.0289798
615,8279.88203074
616,3409.17007989
617,11895.5217853
618,5215.80261712
619,20431.9374718
620,1722.43603297
621,5945.56135338
622,16069.5904078
623,8279.88203074
624,33205.4064231
625,10721.7189805
626,20431.9374718
627,16069.5904078
628,8729.27716427
629,8729.27716427
630,10721.7189805
631,5215.80261712
632,8279.88203074
633,32211.2066193
634,-1928.0898341
635,3429.28832608
636,13460.5984219
637,19472.0629397
638,7730.65457282
639,12766.4550892
640,22368.8486714
641,1734.69614618
642,6033.23076614
643,4294.13661453
644,26794.0251516
645,85854.5522081
646,13128.7639936
647,4067.14838248
648,1202.89002047
649,774.921350191
650,-261.144178471
651,6898.07905459
652,1324.14880811
653,4294.13661453
654,8624.39907799
655,1790.90653019
656,1790.90653019
657,893.720754731
658,17057.7360514
659,2175.59671097
660,13071.5402289
661,17057.7360514
662,8279.88203074
663,1790.90653019
664,26794.0251516
665,484.106474711
666,1768.35279829
667,5173.04782517
668,1334.79137315
669,1122.33391592
670,403.915847824
671,5744.79123941
672,4879.94295096
673,8729.27716427
674,2376.69282526
675,37047.2263517
676,4067.14838248
677,24866.5846196
678,34010.5577653
679,4294.13661453
680,8279.88203074
681,6403.30772604
682,8729.27716427
683,8279.88203074
684,11895.5217853
685,1202.89002047
686,3552.71126884
687,58508.41453
688,28699.4604822
689,27179.2014405
690,25946.6667903
691,-600.822517664
692,9736.79475123
693,10721.7189805
694,3653.82386662
695,5215.80261712
696,35895.3467001
697,7864.42887582
698,86822.2993374
699,88681.5532577
700,57437.125053
701,1869.54604684
702,3276.24286559
703,29845.2492036
704,22431.6780876
705,58508.41453
706,11489.6183647
707,7316.32949577
708,3942.12807535
709,27695.0658416
710,3942.12807535
711,3942.12807535
712,3942.12807535
713,3942.12807535
714,12382.0410491
715,13460.5984219
716,-779.619576928
717,5080.71306493
718,7415.03374229
719,11895.5217853
720,45835.2326817
721,88434.5714869
722,35895.3467001
723,11871.1440988
724,90204.7245857
725,5215.80261712
726,1722.43603297
727,11895.5217853
728,7730.65457282
729,8729.27716427
730,5173.04782517
731,1202.89002047
732,25402.348073
733,424.755980486
734,5173.04782517
735,1202.89002047
736,25402.348073
737,424.755980486
738,1202.89002047
739,1202.89002047
740,2376.69282526
741,207.403309916
742,6898.07905459
743,5173.04782517
744,3653.82386662
745,5945.56135338
746,42496.7947044
747,16006.7609916
748,25402.348073
749,1202.89002047
750,10721.7189805
751,6898.07905459
752,5215.80261712
753,15640.7354983
754,6403.30772604
755,20431.9374718
756,2599.54443463
757,2164.35554387
758,4294.13661453
759,3942.12807535
760,17057.7360514
761,10721.7189805
762,50858.6047338
763,50050.5582909
764,37047.2263517
765,50050.5582909
766,5215.80261712
767,2599.54443463
768,1324.14880811
769,4350.95432867
770,2333.07792323
771,11895.5217853
772,13460.5984219
773,1202.89002047
774,11612.0563871
775,4350.95432867
776,2333.07792323
777,11895.5217853
778,4294.13661453
779,6999.30786559
780,207.403309916
781,-832.947935912
782,7730.65457282
783,4067.14838248
784,10721.7189805
785,5173.04782517
786,1734.69614618
787,16069.5904078
788,6403.30772604
789,6898.07905459
790,42289.9507676
791,9459.24336652
792,28699.4604822
793,16069.5904078
794,26626.6728595
795,10721.7189805
796,16069.5904078
797,1202.89002047
798,25402.348073
799,9037.64695837
800,5215.80261712
801,774.921350191
802,29830.0402703
803,-600.822517664
804,4294.13661453
805,7316.32949577
806,1202.89002047
807,7559.57250422
808,-287.368018638
809,16069.5904078
810,-63.8938675382
811,78591.8337268
812,20431.9374718
813,1202.89002047
814,7392.25326488
815,7392.25326488
816,7392.25326488
817,7762.18347322
818,-63.8938675382
819,424.755980486
820,484.106474711
821,3409.17007989
822,3409.17007989
823,484.106474711
824,7392.25326488
825,42289.9507676
826,43140.0342014
827,16006.7609916
828,45405.6970063
829,1324.14880811
830,1324.14880811
831,207.403309916
832,207.403309916
833,207.403309916
834,207.403309916
835,-287.368018638
836,424.755980486
837,16069.5904078
838,21206.5308784
839,7730.65457282
840,207.403309916
841,22431.6780876
842,8279.88203074
843,16069.5904078
844,14125.8620638
845,249.52396643
846,3409.17007989
847,3942.12807535
848,41762.5615703
849,7559.57250422
850,41345.9403043
851,2564.05583931
852,10721.7189805
853,8413.4581013
854,8729.27716427
855,61630.3093365
856,207.403309916
857,928.746674437
858,1202.89002047
859,7316.32949577
860,56794.3010597
861,29885.0100361
862,13460.5984219
863,37047.2263517
864,17057.7360514
865,14831.1480561
866,55975.712432
867,2376.69282526
868,8729.27716427
869,12766.4550892
870,17057.7360514
871,3942.12807535
872,6898.07905459
873,519.884830969
874,11895.5217853
875,25402.348073
876,7864.42887582
877,11612.0563871
878,11895.5217853
879,519.884830969
880,7960.96325372
881,6033.23076614
882,19822.6861017
883,12766.4550892
884,207.403309916
885,1202.89002047
886,7512.92802125
887,7512.92802125
888,519.884830969
889,928.746674437
890,424.755980486
891,2564.05583931
892,11895.5217853
893,207.403309916
894,55681.4134804
895,16472.0234043
896,25402.348073
897,22471.2989972
898,-63.8938675382
899,8729.27716427
900,17057.7360514
901,2891.15301558
902,24866.5846196
903,23291.8051499
904,67596.4167003
905,20431.9374718
906,16069.5904078
907,25402.348073
908,20431.9374718
909,21076.5712297
910,16069.5904078
911,16006.7609916
912,8729.27716427
913,20431.9374718
914,6033.23076614
915,68422.184792
916,7415.03374229
917,3409.17007989
918,15640.7354983
919,17057.7360514
920,20733.4270174
921,-63.8938675382
922,6403.30772604
923,6403.30772604
924,2546.29722927
925,7415.03374229
926,3202.30009403
927,2333.07792323
928,8729.27716427
929,33933.2923449
930,5215.80261712
931,6403.30772604
932,12766.4550892
933,7864.42887582
934,13071.5402289
935,8594.39507807
936,25402.348073
937,9157.35980454
938,1202.89002047
939,1202.89002047
940,5215.80261712
941,25402.348073
942,5215.80261712
943,7415.03374229
944,39582.7507178
945,25402.348073
946,67596.4167003
947,42289.9507676
948,58508.41453
949,519.884830969
950,50568.3063575
951,23140.7173488
952,25402.348073
953,25402.348073
954,8279.88203074
955,8279.88203074
956,8729.27716427
957,16069.5904078
958,10721.7189805
959,16006.7609916
960,2564.05583931
961,5744.79123941
962,10721.7189805
963,207.403309916
964,6403.30772604
965,8729.27716427
966,23419.8237312
967,14945.7644001
968,519.884830969
969,1768.35279829
970,207.403309916
971,12766.4550892
972,46874.2215856
973,79255.7042573
974,59207.2781518
975,25908.4226042
976,54509.7335802
977,2564.05583931
978,57568.593581
979,37403.1513337
980,28571.2941843
981,11895.5217853
982,11895.5217853
983,17057.7360514
984,5215.80261712
985,27617.1231711
986,26626.6728595
987,20431.9374718
988,35688.0337688
989,12766.4550892
990,10176.1971739
991,3942.12807535
992,12255.6318132
993,1202.89002047
994,484.106474711
995,8729.27716427
996,7415.03374229
997,2376.69282526
998,43140.0342014
999,59207.2781518
1000,25402.348073
1001,25402.348073
1002,29159.9803512
1003,-2361.73914516
1004,-2021.26989046
1005,2376.69282526
1006,2376.69282526
1007,25402.348073
1008,22471.2989972
1009,22013.9064168
1010,27695.0658416
1011,52199.3873175
1012,207.403309916
1013,25402.348073
1014,2376.69282526
1015,29159.9803512
1016,11895.5217853
1017,928.746674437
1018,13460.5984219
1019,50568.3063575
1020,67596.4167003
1021,5173.04782517
1022,36584.978827
1023,7559.57250422
1024,25402.348073
1025,6999.30786559
1026,29025.1306014
1027,3653.82386662
1028,76310.7294703
1029,16069.5904078
1030,1324.14880811
1031,10721.7189805
1032,7316.32949577
1033,-2361.73914516
1034,8729.27716427
1035,13071.5402289
1036,16161.6694343
1037,1324.14880811
1038,10721.7189805
1039,92983.8521831
1040,28699.4604822
1041,7730.65457282
1042,29885.0100361
1043,10721.7189805
1044,53657.6014345
1045,10721.7189805
1046,15640.7354983
1047,26626.6728595
1048,28571.2941843
1049,11895.5217853
1050,42289.9507676
1051,25402.348073
1052,16069.5904078
1053,10721.7189805
1054,19696.7389542
1055,58508.41453
1056,58508.41453
1057,17057.7360514
1058,2017.49677961
1059,6403.30772604
1060,11895.5217853
1061,37796.4758749
1062,28699.4604822
1063,28571.2941843
1064,1202.89002047
1065,65281.2742712
1066,36769.0190003
1067,25402.348073
1068,39582.7507178
1069,27527.4583505
1070,6033.23076614
1071,2164.35554387
1072,4067.14838248
1073,4067.14838248
1074,84710.401824
1075,21655.9412999
1076,16006.7609916
1077,6898.07905459
1078,95282.2815523
1079,4350.95432867
1080,181652.255107
1081,15640.7354983
1082,17057.7360514
1083,1202.89002047
1084,7559.57250422
1085,10721.7189805
1086,25402.348073
1087,25908.4226042
1088,7864.42887582
1089,80004.8142421
1090,15640.7354983
1091,6898.07905459
1092,20431.9374718
1093,20431.9374718
1094,5215.80261712
1095,17057.7360514
1096,22471.2989972
1097,36739.5922881
1098,3197.92621168
1099,11895.5217853
1100,25402.348073
1101,28571.2941843
1102,4067.14838248
1103,10721.7189805
1104,25402.348073
1105,8729.27716427
1106,16069.5904078
1107,20431.9374718
1108,10721.7189805
1109,2376.69282526
1110,247864.006299
1111,11612.0563871
1112,5744.79123941
1113,11895.5217853
1114,17057.7360514
1115,7415.03374229
1116,5945.56135338
1117,22431.6780876
1118,6033.23076614
1119,26794.0251516
1120,70707.3085244
1121,928.746674437
1122,-261.144178471
1123,31228.6722995
1124,20375.7845706
1125,25201.8147953
1126,39652.9789782
1127,7864.42887582
1128,35895.3467001
1129,207.403309916
1130,12766.4550892
1131,2891.15301558
1132,15640.7354983
1133,-2021.26989046
1134,10721.7189805
1135,40649.873736
1136,184569.767007
1137,142599.898076
1138,1790.90653019
1139,36947.4361987
1140,12766.4550892
1141,76310.7294703
1142,6865.80628437
1143,6865.80628437
1144,12766.4550892
1145,42447.8772466
1146,27095.5146972
1147,6403.30772604
1148,1324.14880811
1149,52199.3873175
1150,71126.5096548
1151,1202.89002047
1152,42471.7870432
1153,11317.2047824
1154,17057.7360514
1155,7316.32949577
1156,207.403309916
1157,-600.822517664
1158,4879.94295096
1159,2463.93017209
1160,10216.4929233
1161,50568.3063575
1162,-261.144178471
1163,5173.04782517
1164,6865.80628437
1165,44973.9581736
1166,1202.89002047
1167,62421.0854597
1168,10463.4746941
1169,5026.87835701
1170,-287.368018638
1171,27095.5146972
1172,176941.246359
1173,8078.24564521
1174,7864.42887582
1175,7864.42887582
1176,12649.454861
1177,81000.8690502
1178,5080.71306493
1179,15640.7354983
1180,25402.348073
1181,11895.5217853
1182,17057.7360514
1183,43140.0342014
1184,140937.701845
1185,36769.0190003
1186,11895.5217853
1187,3197.92621168
1188,58508.41453
1189,20431.9374718
1190,5945.56135338
1191,6403.30772604
1192,55751.8188698
1193,3832.5658742
1194,15640.7354983
1195,12766.4550892
1196,8090.92290239
1197,11895.5217853
1198,13460.5984219
1199,424.755980486
1200,1324.14880811
1201,7415.03374229
1202,-1361.72738963
1203,25488.8042207
1204,17057.7360514
1205,71130.9713407
1206,264032.514394
1207,20431.9374718
1208,3942.12807535
1209,12766.4550892
1210,6403.30772604
1211,10721.7189805
1212,6403.30772604
1213,12331.0415064
1214,5215.80261712
1215,25488.8042207
1216,4879.94295096
1217,28729.3677985
1218,20431.9374718
1219,5744.79123941
1220,7864.42887582
1221,10721.7189805
1222,19822.6861017
1223,13460.5984219
1224,19472.0629397
1225,20431.9374718
1226,6033.23076614
1227,11895.5217853
1228,22013.9064168
1229,10721.7189805
1230,36109.6993634
1231,3942.12807535
1232,3197.92621168
1233,519.884830969
1234,91876.8062915
1235,10216.4929233
1236,2376.69282526
1237,424.755980486
1238,2967.71758575
1239,29123.1207746
1240,-465.505015696
1241,11489.6183647
1242,26794.0251516
1243,49305.0916705
1244,-832.947935912
1245,10721.7189805
1246,12766.4550892
1247,60300.5201955
1248,77939.4417118
1249,20914.102331
1250,70165.6494866
1251,16069.5904078
1252,6033.23076614
1253,25402.348073
1254,25402.348073
1255,6403.30772604
1256,2599.54443463
1257,4294.13661453
1258,4879.94295096
1259,6898.07905459
1260,3552.71126884
1261,7316.32949577
1262,12766.4550892
1263,1202.89002047
1264,20431.9374718
1265,5173.04782517
1266,7316.32949577
1267,65984.3656442
1268,65281.2742712
1269,1324.14880811
1270,8729.27716427
1271,50050.5582909
1272,10721.7189805
1273,1202.89002047
1274,-261.144178471
1275,12766.4550892
1276,5945.56135338
1277,40649.873736
1278,2924.22652395
1279,6403.30772604
1280,8729.27716427
1281,11895.5217853
1282,12766.4550892
1283,5215.80261712
1284,5215.80261712
1285,5215.80261712
1286,5215.80261712
1287,5215.80261712
1288,3197.92621168
1289,3653.82386662
1290,6403.30772604
1291,61341.1364823
1292,8107.67235736
1293,25402.348073
1294,7559.57250422
1295,25402.348073
1296,6865.80628437
1297,15640.7354983
1298,8643.52813667
1299,8643.52813667
1300,8624.39907799
1301,8643.52813667
1302,2967.71758575
1303,207.403309916
1304,4350.95432867
1305,16069.5904078
1306,36739.5922881
1307,45776.4907203
1308,5215.80261712
1309,25402.348073
1310,59542.7876988
1311,66357.1308958
1312,50050.5582909
1313,58508.41453
1314,25402.348073
1315,35895.3467001
1316,57437.125053
1317,6403.30772604
1318,6898.07905459
1319,9459.24336652
1320,8279.88203074
1321,7415.03374229
1322,7415.03374229
1323,57437.125053
1324,25402.348073
1325,25402.348073
1326,8729.27716427
1327,-2021.26989046
1328,8004.61549514
1329,25908.4226042
1330,24188.1733235
1331,-2021.26989046
1332,-2021.26989046
1333,-1433.31850555
1334,75924.0392864
1335,3429.28832608
1336,25402.348073
1337,-1433.31850555
1338,19006.2572858
1339,13460.5984219
1340,37846.7757073
1341,54118.5351539
1342,10469.8415993
1343,79487.0661755
1344,25402.348073
1345,16472.0234043
1346,22471.2989972
1347,29885.0100361
1348,36947.4361987
1349,28699.4604822
1350,6898.07905459
1351,4067.14838248
1352,5173.04782517
1353,93253.473027
1354,10721.7189805
1355,10469.8415993
1356,24063.1240347
1357,42289.9507676
1358,20230.261114
1359,8729.27716427
1360,4350.95432867
1361,43140.0342014
1362,24866.5846196
1363,20733.4270174
1364,67161.9167071
1365,3429.28832608
1366,12766.4550892
1367,36109.6993634
1368,6403.30772604
1369,58508.41453
1370,112245.949675
1371,12034.9182359
1372,12034.9182359
1373,7303.59697828
1374,80838.6920577
1375,8033.56318053
1376,8033.56318053
1377,12034.9182359
1378,9296.03879451
1379,57437.125053
1380,6898.07905459
1381,80004.8142421
1382,92045.8221475
1383,4294.13661453
1384,5744.79123941
1385,6403.30772604
1386,5744.79123941
1387,5744.79123941
1388,4067.14838248
1389,4067.14838248
1390,4294.13661453
1391,7730.65457282
1392,3832.5658742
1393,7864.42887582
1394,24499.412001
1395,15640.7354983
1396,12766.4550892
1397,27438.6589096
1398,14643.9102218
1399,14643.9102218
1400,19307.7468314
1401,7864.42887582
1402,2599.54443463
1403,5215.80261712
1404,9459.24336652
1405,3653.82386662
1406,8729.27716427
1407,5744.79123941
1408,88434.5714869
1409,45405.6970063
1410,5538.45943759
1411,8279.88203074
1412,6898.07905459
1413,19006.2572858
1414,20431.9374718
1415,424.755980486
1416,57437.125053
1417,-63.8938675382
1418,32421.3575956
1419,893.720754731
1420,39137.572576
1421,2376.69282526
1422,86967.4397874
1423,1987.18220437
1424,5744.79123941
1425,29074.1858944
1426,10721.7189805
1427,25946.6667903
1428,13071.5402289
1429,10721.7189805
1430,7392.25326488
1431,28571.2941843
1432,4067.14838248
1433,3197.92621168
1434,11612.0563871
1435,11895.5217853
1436,4067.14838248
1437,50050.5582909
1438,88681.5532577
1439,26843.3187433
1440,54901.7354359
1441,2924.22652395
1442,1722.43603297
1443,3832.5658742
1444,25488.8042207
1445,33623.5229485
1446,58508.41453
1447,13296.1966464
1448,10721.7189805
1449,25946.6667903
1450,13071.5402289
1451,8729.27716427
1452,-3441.93992177
1453,13460.5984219
1454,22013.9064168
1455,16069.5904078
1456,1202.89002047
1457,92983.8521831
1458,10721.7189805
1459,35895.3467001
1460,27095.5146972
1461,8741.80469079
1462,1790.90653019
1463,1722.43603297
1464,249.52396643
1465,10721.7189805
1466,11895.5217853
1467,11895.5217853
1468,16069.5904078
1469,10721.7189805
1470,6403.30772604
1471,25488.8042207
1472,1202.89002047
1473,4294.13661453
1474,12766.4550892
1475,5173.04782517
1476,7316.32949577
1477,25122.6105456
1478,1722.43603297
1479,17057.7360514
1480,16069.5904078
1481,16069.5904078
1482,19594.6416336
1483,36109.6993634
1484,43140.0342014
1485,8729.27716427
1486,11895.5217853
1487,28018.0289798
1488,10721.7189805
1489,-832.947935912
1490,4879.94295096
1491,6403.30772604
1492,2164.35554387
1493,5744.79123941
1494,91202.0235676
1495,29885.0100361
1496,15640.7354983
1497,1202.89002047
1498,484.106474711
1499,484.106474711
1500,7569.42660438
1501,8279.88203074
1502,1202.89002047
1503,7559.57250422
1504,19822.6861017
1505,7864.42887582
1506,5173.04782517
1507,12390.8213623
1508,6033.23076614
1509,1869.54604684
1510,79349.3022833
